Year    Mon   Day  Hour   Min    Sec        Lat         Lon         Dep       Mw      Mcat     Stress drop      fc     NCEDC_ID
2005     6    20     4    42    19.13    36.005080  -120.563920     6.70     1.20     1.13        23.93        57.25   21464048
2005     6    20     7     5    15.66    36.011540  -120.568070     4.71     1.07     1.17        10.31        48.28   21464096
2005     6    20    16    20    36.99    36.032820  -120.589010     4.49     1.07     0.95         7.76        43.78   21464162
2005     6    22     2    28    19.28    36.005610  -120.563600     5.43     0.98     1.09         9.97        51.31   21464540
2005     6    22     4    56     3.37    35.933780  -120.478940    10.73     1.79     1.92        19.92        32.80   21464558
2005     6    22     6    30    39.69    36.042090  -120.599530     4.45     0.97     0.95        82.79       104.67   21464572
2005     6    22    16    28    49.61    35.995880  -120.555390     2.93     0.87     1.12         2.29        34.45   21464638
2005     6    22    17    57    15.98    35.984660  -120.541730     2.13     1.09     1.19         3.89        34.13   21464656
2005     6    23    16    29     8.68    35.957180  -120.509610     8.87     1.18     1.29         3.65        31.11   21464830
2005     6    24     2    54    56.89    35.936460  -120.485330     5.52     1.14     1.13         7.10        39.91   21464968
2005     6    24     3    48    39.63    36.056050  -120.608370     9.83     1.54     1.56         8.52        30.50   21464982
2005     6    25     4    45    42.70    36.007570  -120.566430     8.64     0.83     1.11         9.71        57.72   21465270
2005     6    25     7    37    42.04    35.998990  -120.559720     2.73     1.28     1.34         3.72        28.63   21465287
2005     6    25     9    57     6.66    35.874460  -120.418270     5.41     0.86     0.98        17.00        67.41   21465314
2005     6    25    16    16    58.79    36.004270  -120.561510     5.46     0.85     1.04         7.89        52.89   21465334
2005     6    25    17     9    21.24    35.926890  -120.473000     4.59     1.07     1.13        10.73        48.72   21465338
2005     6    26     9    46     8.63    35.914740  -120.465880     5.34     0.69     0.87         1.61        35.43   21465507
2005     6    26    16    17    28.78    35.980070  -120.537760     5.66     0.43     1.08         4.03        60.16   21465570
2005     6    26    20     4    56.32    36.020710  -120.578190     4.84     1.55     1.42        20.89        40.88   21465603
2005     6    26    23     3    12.46    35.960870  -120.512440     5.46     0.61     0.77         8.37        65.80   21465674
2005     6    27     8    11    48.32    35.961600  -120.513580     5.23     2.00     1.96        21.36        28.33   21465750
2005     6    27     8    21    34.01    35.961490  -120.513310     5.22     1.06     1.12         6.57        41.66   21465754
2005     6    27    11    22    16.82    35.888080  -120.430610     4.74     1.06     1.14        30.13        69.57   21465782
2005     6    27    17    14    46.76    35.931220  -120.479760     5.34     0.78     0.96        11.43        63.63   21465808
2005     6    28    15    34    11.88    36.028170  -120.585760     4.44     2.94     2.82        49.69        17.10   21465994
2005     6    29    13    10    47.70    35.930740  -120.479480     4.91     0.37     0.94        11.01        88.35   21466165
2005     6    30    11    46    34.15    36.039990  -120.597550     4.46     1.12     1.25        49.14        77.68   21466361
2005     7     1     0    48     9.74    35.965630  -120.514210    11.27     1.57     1.58        13.07        34.39   21466507
2005     7     1     9    20    25.85    35.922590  -120.467310    10.85     0.54     1.10        22.94        97.55   21466571
2005     7     2    14    48    31.72    35.931730  -120.480300     5.18     0.29     0.25         1.55        49.00   21466874
2005     7     4     0     5    48.85    36.051070  -120.605760     5.26     1.04     1.17         6.08        41.22   21467130
2005     7     4     1     0     4.92    36.051190  -120.605860     5.25     1.29     1.20        13.34        43.80   21467138
2005     7     4     7    11    39.34    36.013540  -120.575910     3.25     0.82     1.12         0.84        25.70   21467178
2005     7     6     6    18    51.20    35.973730  -120.528440     3.88     1.48     1.42       121.55        77.73   21467486
2005     7     6    13    23    56.11    36.012260  -120.570180     4.41     1.14     1.33         9.93        44.69   21467514
2005     7     6    17    15     0.08    35.974230  -120.529450     3.89     2.80     2.78        26.70        15.62   21467542
2005     7     6    18     7     5.33    36.050080  -120.603790     5.65     1.43     1.26        34.01        53.15   21467546
2005     7     7     0    59    40.61    35.892560  -120.439220    10.71     1.00     1.24        21.45        65.23   21467614
2005     7     7    14     9    57.59    35.921750  -120.472760     5.28     0.78     1.09         3.39        42.26   21467734
2005     7     7    21    32     7.12    36.009640  -120.565860     5.54     0.87     1.04        20.24        71.40   21467799
2005     7     8     0    57    40.92    35.992110  -120.551020     5.01     1.04     1.07         3.22        33.47   30506969
2005     7     8     9    43    28.83    35.978100  -120.540520     2.73     0.44     1.08         2.82        52.55   21467899
2005     7     8    23    19     4.36    35.961080  -120.512660     5.45     0.84     1.06         7.15        51.64   21467999
2005     7     9    21    36    39.64    35.992280  -120.551490     4.99     1.17     1.36        26.79        60.73   21468156
2005     7     9    22    55    54.30    35.889280  -120.436010    10.59     0.92     1.24        11.62        56.60   21468166
2005     7    10     8     5    30.09    35.992240  -120.551250     4.95     0.55     1.00         2.93        48.71   21468254
2005     7    10     8    16    50.28    35.891350  -120.437770    10.57     1.49     1.54       131.39        79.21   21468258
2005     7    13    23    56    15.36    35.883820  -120.427990     5.60     2.84     2.90        19.11        13.53   21468908
2005     7    14     6    15    28.85    35.937440  -120.485660     5.47     0.87     0.84         6.93        49.62   21468969
2005     7    14    12    53    52.08    35.924590  -120.471440     5.54     1.43     1.27        10.00        35.30   21469005
2005     7    14    12    54     1.74    35.924790  -120.471750     5.53     1.61     1.26        10.67        31.10   30506975
2005     7    14    12    55    40.69    35.924820  -120.471860     5.51     1.45     1.29        26.58        48.04   21469006
2005     7    14    13    43    14.22    35.924910  -120.472020     5.51     1.32     1.21        12.41        41.41   21469011
2005     7    14    15    52    15.60    35.924550  -120.471330     5.55     1.94     1.88        29.80        33.07   21469037
2005     7    14    15    53    10.37    35.924210  -120.471050     5.50     0.63     0.40         7.76        62.86   30506976
2005     7    14    15    55    21.35    35.924510  -120.470930     5.57     0.54     1.07         6.47        63.91   21469038
2005     7    15     0    59    14.75    36.038870  -120.594720     4.47     2.04     2.07        47.16        35.52   21469136
2005     7    16     3    33    13.46    35.984410  -120.542750     2.42     2.07     2.09         7.12        18.53   21469419
2005     7    16     6    40     8.08    36.014280  -120.572280     6.28     1.19     1.15        28.78        61.49   21469463
2005     7    16    15    52    15.76    35.934880  -120.483580     4.89     0.44     0.92        31.58       118.10   21469533
2005     7    17     7    10    57.57    35.896790  -120.441750     5.77     2.41     2.62        16.21        18.38   21469667
2005     7    17    19    25    12.63    35.935550  -120.480850    10.40     0.67     0.68        90.97       139.10   21469742
2005     7    18    10    10    24.43    35.852410  -120.395740     5.73     0.77     1.04         9.83        60.75   21469853
2005     7    18    13    26    36.54    35.999200  -120.561710     3.36     1.53     1.65         5.21        26.08   21469885
2005     7    18    17    11     0.04    35.826410  -120.373110     6.52     1.86     1.93        60.16        44.76   21469951
2005     7    18    22     0    13.16    36.038240  -120.593990     4.43     1.33     1.24        45.56        63.39   21470003
2005     7    19    22     1    21.73    35.987780  -120.545580     4.67     0.66     1.08         2.14        40.19   21470260
2005     7    20     0    25    19.66    35.883120  -120.430480    10.90     1.39     1.54       256.70       107.33   21470302
2005     7    20    23    24    54.00    35.785240  -120.335030     8.53     1.60     1.52         4.85        24.01   21470564
2005     7    21    15    28    10.34    36.008450  -120.566300     5.61     0.92     0.99         5.54        44.46   21470836
2005     7    22     0    22    58.38    36.013250  -120.570450     4.45     1.59     1.71         1.31        15.63   21471020
2005     7    22     3     4     1.12    35.880430  -120.427870     9.91     0.87     1.11        14.15        63.23   21471036
2005     7    22     4     6    46.27    35.858340  -120.399170     4.66     1.04     1.20        12.29        52.50   21471048
2005     7    22    11    43    51.47    35.936310  -120.481690    10.76     1.39     1.41        98.56        78.03   21471176
